1571. (57, 327 has count: 53)
1572. (331, 274 has count: 5)
1573. (32, 116 has count: 19)
1574. (268, 320 has count: 2)
1575. (320, 103 has count: 12)
1576. (108, 271 has count: 11)
1577. (273, 352 has count: 14)
1578. (352, 78 has count: 13)
1579. (32, 89 has count: 61)
1580. (89, 291 has count: 43)
1581. (32, 67 has count: 81)
1582. (67, 105 has count: 12)
1583. (283, 118 has count: 4)
1584. (118, 111 has count: 43)
1585. (99, 292 has count: 30)
1586. (292, 319 has count: 10)
1587. (325, 108 has count: 5)
1588. (341, 261 has count: 9)
1589. (261, 327 has count: 5)
1590. (266, 108 has count: 8)
1591. (108, 347 has count: 24)
1592. (262, 305 has count: 6)
1593. (305, 119 has count: 3)
1594. (258, 99 has count: 8)
1595. (257, 263 has count: 19)
1596. (273, 83 has count: 29)
1597. (104, 270 has count: 34)
1598. (338, 84 has count: 8)
1599. (84, 119 has count: 11)
1600. (119, 97 has count: 16)
1601. (263, 344 has count: 1)
1602. (344, 115 has count: 14)
1603. (105, 284 has count: 51)
1604. (256, 104 has count: 29)
1605. (272, 34 has count: 11)
1606. (34, 119 has count: 3)
1607. (119, 270 has count: 10)
1608. (266, 352 has count: 25)
1609. (352, 106 has count: 2)
1610. (106, 312 has count: 8)
1611. (312, 266 has count: 171)
1612. (266, 114 has count: 7)
1613. (32, 271 has count: 26)
1614. (271, 321 has count: 3)
1615. (258, 275 has count: 6)
1616. (275, 98 has count: 5)
1617. (260, 298 has count: 1)
1618. (319, 100 has count: 8)
1619. (100, 289 has count: 25)
1620. (289, 100 has count: 1)
1621. (98, 321 has count: 23)
1622. (321, 266 has count: 35)
1623. (266, 101 has count: 13)
1624. (278, 121 has count: 5)
1625. (121, 267 has count: 5)
1626. (267, 296 has count: 2)
1627. (296, 34 has count: 5)
1628. (34, 341 has count: 41)
1629. (331, 115 has count: 9)
1630. (107, 290 has count: 5)
1631. (262, 112 has count: 20)
1632. (109, 325 has count: 17)
1633. (102, 310 has count: 3)
1634. (310, 298 has count: 8)
1635. (118, 274 has count: 4)
1636. (319, 101 has count: 5)
1637. (118, 290 has count: 41)
1638. (91, 50 has count: 55)
1639. (327, 65 has count: 32)
1640. (119, 347 has count: 1)
1641. (347, 284 has count: 11)
1642. (284, 325 has count: 5)
1643. (273, 97 has count: 12)
1644. (70, 97 has count: 38)
1645. (105, 267 has count: 77)
1646. (32, 72 has count: 63)
1647. (72, 343 has count: 6)
1648. (343, 257 has count: 3)
1649. (108, 266 has count: 11)
1650. (115, 331 has count: 79)
1651. (331, 110 has count: 2)
1652. (268, 352 has count: 35)
1653. (109, 346 has count: 9)
1654. (256, 352 has count: 16)
1655. (257, 352 has count: 3)
1656. (352, 112 has count: 16)
1657. (117, 256 has count: 13)
1658. (272, 263 has count: 17)
1659. (340, 341 has count: 7)
1660. (331, 116 has count: 2)
1661. (268, 267 has count: 25)
1662. (256, 101 has count: 4)
1663. (352, 118 has count: 6)
1664. (258, 108 has count: 4)
1665. (108, 262 has count: 15)
1666. (98, 109 has count: 1)
1667. (268, 100 has count: 6)
1668. (293, 111 has count: 17)
1669. (112, 349 has count: 2)
1670. (349, 351 has count: 14)
1671. (351, 68 has count: 2)
1672. (301, 273 has count: 9)
1673. (273, 80 has count: 21)
1674. (80, 271 has count: 14)
1675. (116, 279 has count: 18)
1676. (279, 319 has count: 7)
1677. (319, 68 has count: 4)
1678. (120, 105 has count: 10)
1679. (340, 107 has count: 31)
1680. (262, 107 has count: 4)
1681. (107, 271 has count: 1)
1682. (271, 97 has count: 21)
1683. (97, 111 has count: 2)
1684. (256, 99 has count: 24)
1685. (50, 53 has count: 73)
1686. (331, 119 has count: 33)
1687. (348, 320 has count: 8)
1688. (320, 106 has count: 1)
1689. (257, 104 has count: 10)
1690. (257, 98 has count: 15)
1691. (97, 312 has count: 9)
1692. (34, 101 has count: 2)
1693. (121, 264 has count: 7)
1694. (266, 305 has count: 5)
1695. (32, 119 has count: 79)
1696. (270, 116 has count: 16)
1697. (352, 100 has count: 13)
1698. (73, 32 has count: 29)
1699. (111, 259 has count: 31)
1700. (83, 111 has count: 26)
1701. (257, 73 has count: 15)
1702. (32, 107 has count: 2)
1703. (112, 266 has count: 3)
1704. (267, 263 has count: 3)
1705. (107, 325 has count: 35)
1706. (325, 352 has count: 21)
1707. (109, 121 has count: 5)
1708. (121, 115 has count: 10)
1709. (108, 102 has count: 28)
1710. (102, 257 has count: 7)
1711. (101, 268 has count: 11)
1712. (352, 102 has count: 6)
1713. (256, 321 has count: 3)
1714. (266, 338 has count: 9)
1715. (98, 256 has count: 18)
1716. (256, 100 has count: 20)
1717. (46, 34 has count: 13)
1718. (34, 91 has count: 8)
1719. (50, 54 has count: 75)
1720. (115, 353 has count: 1)
1721. (256, 72 has count: 16)
1722. (72, 271 has count: 22)
1723. (271, 98 has count: 8)
1724. (291, 257 has count: 5)
1725. (257, 78 has count: 25)
1726. (32, 74 has count: 15)
1727. (74, 278 has count: 2)
1728. (273, 117 has count: 3)
1729. (348, 49 has count: 3)
1730. (32, 121 has count: 9)
1731. (262, 111 has count: 5)
1732. (325, 263 has count: 16)
1733. (338, 108 has count: 5)
1734. (99, 323 has count: 1)
1735. (323, 102 has count: 19)
1736. (112, 341 has count: 7)
1737. (50, 55 has count: 73)
1738. (50, 56 has count: 58)
1739. (104, 290 has count: 13)
1740. (348, 271 has count: 1)
1741. (258, 49 has count: 1)
1742. (50, 32 has count: 11)
1743. (257, 109 has count: 10)
1744. (32, 82 has count: 26)
1745. (82, 264 has count: 3)
1746. (264, 110 has count: 11)
1747. (114, 293 has count: 23)
1748. (293, 272 has count: 2)
1749. (272, 116 has count: 12)
1750. (117, 103 has count: 185)
1751. (104, 266 has count: 24)
1752. (273, 103 has count: 5)
1753. (271, 259 has count: 5)
1754. (259, 67 has count: 4)
1755. (112, 268 has count: 18)
1756. (262, 348 has count: 11)
1757. (257, 108 has count: 6)
1758. (325, 104 has count: 22)
1759. (352, 119 has count: 17)
1760. (76, 117 has count: 8)
1761. (107, 273 has count: 2)
1762. (273, 89 has count: 2)
1763. (321, 34 has count: 1)
1764. (50, 57 has count: 73)
1765. (327, 73 has count: 39)
1766. (48, 51 has count: 8)
1767. (266, 319 has count: 19)
1768. (271, 290 has count: 8)
1769. (262, 339 has count: 7)
1770. (107, 226 has count: 2)
1771. (147, 98 has count: 1)
1772. (98, 97 has count: 27)
1773. (268, 116 has count: 9)
1774. (274, 290 has count: 7)
1775. (266, 109 has count: 22)
1776. (270, 97 has count: 19)
1777. (272, 68 has count: 3)
1778. (68, 270 has count: 11)
1779. (68, 121 has count: 6)
1780. (121, 109 has count: 10)
1781. (109, 116 has count: 2)
1782. (119, 259 has count: 4)
1783. (259, 87 has count: 5)
1784. (65, 98 has count: 13)
1785. (278, 99 has count: 8)
1786. (99, 313 has count: 1)
1787. (313, 98 has count: 1)
1788. (256, 38 has count: 5)
1789. (38, 32 has count: 28)
1790. (116, 284 has count: 18)
1791. (348, 112 has count: 12)
1792. (271, 266 has count: 43)
1793. (101, 105 has count: 86)
1794. (105, 260 has count: 17)
1795. (260, 34 has count: 1)
1796. (34, 82 has count: 4)
1797. (82, 105 has count: 12)
1798. (271, 115 has count: 11)
1799. (115, 34 has count: 26)
1800. (110, 257 has count: 10)
1801. (258, 270 has count: 2)
1802. (32, 330 has count: 3)
1803. (330, 115 has count: 4)
1804. (77, 289 has count: 3)
1805. (289, 98 has count: 1)
1806. (301, 263 has count: 5)
1807. (279, 67 has count: 6)
1808. (67, 68 has count: 6)
1809. (68, 257 has count: 1)
1810. (319, 109 has count: 7)
1811. (101, 266 has count: 36)
1812. (97, 106 has count: 4)
1813. (106, 283 has count: 2)
1814. (283, 320 has count: 3)
1815. (51, 48 has count: 72)
1816. (48, 327 has count: 40)
1817. (325, 330 has count: 1)
1818. (266, 270 has count: 9)
1819. (119, 99 has count: 2)
1820. (257, 267 has count: 4)
1821. (267, 290 has count: 6)
1822. (348, 103 has count: 4)
1823. (103, 105 has count: 47)
1824. (105, 118 has count: 101)
1825. (266, 100 has count: 29)
1826. (112, 109 has count: 4)
1827. (101, 292 has count: 12)
1828. (319, 98 has count: 10)
1829. (320, 113 has count: 4)
1830. (113, 117 has count: 41)
1831. (266, 116 has count: 14)
1832. (116, 265 has count: 17)
1833. (265, 112 has count: 4)
1834. (112, 262 has count: 22)
1835. (262, 352 has count: 27)
1836. (343, 256 has count: 28)
1837. (51, 49 has count: 55)
1838. (91, 51 has count: 67)
1839. (51, 50 has count: 17)
1840. (51, 51 has count: 22)
1841. (327, 84 has count: 10)
1842. (98, 320 has count: 8)
1843. (263, 305 has count: 2)
1844. (288, 99 has count: 5)
1845. (352, 77 has count: 6)
1846. (284, 344 has count: 3)
1847. (344, 78 has count: 13)
1848. (102, 340 has count: 17)
1849. (340, 256 has count: 16)
1850. (256, 119 has count: 17)
1851. (273, 320 has count: 4)
1852. (347, 268 has count: 65)
1853. (352, 72 has count: 4)
1854. (72, 290 has count: 4)
1855. (264, 118 has count: 10)
1856. (268, 72 has count: 3)
1857. (108, 91 has count: 1)
1858. (51, 53 has count: 20)
1859. (352, 65 has count: 4)
1860. (65, 271 has count: 4)
1861. (271, 279 has count: 4)
1862. (279, 65 has count: 22)
1863. (116, 119 has count: 24)
1864. (119, 111 has count: 30)
1865. (272, 305 has count: 3)
1866. (115, 284 has count: 12)
1867. (284, 101 has count: 16)
1868. (256, 267 has count: 20)
1869. (267, 114 has count: 16)
1870. (114, 321 has count: 20)
1871. (321, 103 has count: 18)
1872. (286, 310 has count: 2)
1873. (108, 296 has count: 8)
1874. (296, 259 has count: 4)
1875. (331, 103 has count: 1)
1876. (117, 347 has count: 3)
1877. (268, 264 has count: 4)
1878. (256, 121 has count: 7)
1879. (260, 101 has count: 4)
1880. (51, 55 has count: 21)
1881. (10, 261 has count: 7)
1882. (56, 58 has count: 3)
1883. (101, 324 has count: 5)
1884. (324, 110 has count: 3)
1885. (110, 296 has count: 4)
1886. (296, 262 has count: 15)
1887. (266, 274 has count: 17)
1888. (353, 10 has count: 1)
1889. (265, 290 has count: 8)
1890. (268, 77 has count: 9)
1891. (84, 114 has count: 32)
1892. (111, 273 has count: 6)
1893. (273, 86 has count: 3)
1894. (66, 320 has count: 18)
1895. (320, 116 has count: 11)
1896. (266, 74 has count: 6)
1897. (109, 310 has count: 37)
1898. (77, 99 has count: 37)
1899. (99, 65 has count: 1)
1900. (110, 274 has count: 13)
1901. (275, 87 has count: 5)
1902. (87, 271 has count: 2)
1903. (271, 114 has count: 8)
1904. (66, 114 has count: 34)
1905. (115, 91 has count: 6)
1906. (51, 56 has count: 17)
1907. (51, 57 has count: 20)
1908. (268, 338 has count: 13)
1909. (339, 325 has count: 3)
1910. (325, 119 has count: 1)
1911. (325, 320 has count: 6)
1912. (105, 122 has count: 32)
1913. (122, 32 has count: 6)
1914. (341, 52 has count: 55)
1915. (273, 98 has count: 5)
1916. (283, 116 has count: 2)
1917. (111, 45 has count: 26)
1918. (104, 321 has count: 12)
1919. (115, 310 has count: 14)
1920. (262, 101 has count: 12)
1921. (278, 273 has count: 13)
1922. (273, 84 has count: 21)
1923. (84, 117 has count: 11)
1924. (117, 310 has count: 8)
1925. (310, 100 has count: 1)
1926. (100, 97 has count: 35)
1927. (111, 279 has count: 3)
1928. (52, 49 has count: 17)
1929. (327, 82 has count: 6)
1930. (115, 256 has count: 41)
1931. (275, 115 has count: 14)
1932. (34, 115 has count: 8)
1933. (115, 286 has count: 10)
1934. (288, 101 has count: 2)
1935. (105, 310 has count: 7)
1936. (73, 39 has count: 5)
1937. (39, 118 has count: 4)
1938. (100, 264 has count: 34)
1939. (259, 66 has count: 6)
1940. (115, 340 has count: 4)
1941. (340, 274 has count: 2)
1942. (348, 106 has count: 1)
1943. (291, 259 has count: 1)
1944. (101, 39 has count: 32)
1945. (39, 258 has count: 2)
1946. (258, 119 has count: 7)
1947. (289, 259 has count: 4)
1948. (331, 104 has count: 25)
1949. (258, 115 has count: 16)
1950. (260, 118 has count: 3)
1951. (279, 351 has count: 13)
1952. (351, 119 has count: 8)
1953. (352, 115 has count: 17)
1954. (115, 289 has count: 9)
1955. (259, 65 has count: 17)
1956. (267, 288 has count: 23)
1957. (288, 109 has count: 15)
1958. (266, 263 has count: 24)
1959. (99, 320 has count: 12)
1960. (320, 100 has count: 15)
1961. (105, 98 has count: 17)
1962. (115, 46 has count: 6)
1963. (275, 121 has count: 8)
1964. (266, 271 has count: 10)
1965. (275, 83 has count: 8)
1966. (264, 121 has count: 13)
1967. (121, 47 has count: 3)
1968. (47, 65 has count: 3)
1969. (65, 84 has count: 6)
1970. (84, 320 has count: 2)
1971. (256, 112 has count: 31)
1972. (104, 325 has count: 7)
1973. (312, 101 has count: 9)
1974. (101, 44 has count: 13)
1975. (52, 50 has count: 17)
1976. (98, 117 has count: 57)
1977. (117, 266 has count: 27)
1978. (102, 266 has count: 7)
1979. (66, 77 has count: 4)
1980. (77, 71 has count: 3)
1981. (71, 45 has count: 2)
1982. (45, 111 has count: 7)
1983. (268, 82 has count: 3)
1984. (40, 108 has count: 1)
1985. (264, 273 has count: 4)
1986. (340, 41 has count: 1)
1987. (351, 49 has count: 1)
1988. (288, 108 has count: 8)
1989. (108, 344 has count: 1)
1990. (344, 108 has count: 9)
1991. (351, 99 has count: 5)
1992. (271, 256 has count: 32)
1993. (319, 267 has count: 3)
1994. (32, 34 has count: 49)
1995. (34, 99 has count: 5)
1996. (116, 91 has count: 1)
1997. (91, 116 has count: 1)
1998. (296, 327 has count: 1)
1999. (327, 111 has count: 3)
2000. (344, 339 has count: 2)
2001. (117, 102 has count: 10)
2002. (102, 300 has count: 4)
2003. (348, 274 has count: 7)
2004. (51, 93 has count: 31)
2005. (100, 58 has count: 9)
2006. (32, 103 has count: 21)
2007. (103, 290 has count: 35)
2008. (117, 263 has count: 13)
2009. (348, 114 has count: 5)
2010. (110, 110 has count: 33)
2011. (325, 321 has count: 1)
2012. (351, 298 has count: 1)
2013. (259, 73 has count: 13)
2014. (112, 116 has count: 122)
2015. (267, 310 has count: 3)
2016. (351, 109 has count: 8)
2017. (279, 270 has count: 1)
2018. (298, 301 has count: 4)
2019. (32, 320 has count: 47)
2020. (103, 111 has count: 21)
2021. (111, 325 has count: 4)
2022. (325, 267 has count: 12)
2023. (104, 46 has count: 1)
2024. (52, 51 has count: 19)
2025. (10, 345 has count: 9)
2026. (345, 115 has count: 12)
2027. (296, 325 has count: 8)
2028. (325, 279 has count: 6)
2029. (109, 340 has count: 10)
2030. (340, 114 has count: 2)
2031. (289, 325 has count: 4)
2032. (338, 103 has count: 8)
2033. (271, 10 has count: 1)
2034. (266, 111 has count: 2)
2035. (290, 325 has count: 9)
2036. (283, 66 has count: 12)
2037. (258, 80 has count: 4)
2038. (48, 55 has count: 30)
2039. (55, 259 has count: 1)
2040. (112, 313 has count: 11)
2041. (313, 111 has count: 10)
2042. (331, 111 has count: 4)
2043. (268, 305 has count: 8)
2044. (114, 262 has count: 3)
2045. (262, 102 has count: 27)
2046. (283, 111 has count: 2)
2047. (270, 262 has count: 18)
2048. (55, 32 has count: 15)
2049. (319, 261 has count: 11)
2050. (56, 341 has count: 3)
2051. (52, 52 has count: 24)
2052. (52, 93 has count: 22)
2053. (266, 78 has count: 29)
2054. (344, 66 has count: 12)
2055. (114, 258 has count: 9)
2056. (258, 67 has count: 8)
2057. (67, 97 has count: 36)
2058. (53, 257 has count: 5)
2059. (266, 99 has count: 21)
2060. (275, 347 has count: 1)
2061. (290, 298 has count: 30)
2062. (291, 284 has count: 4)
2063. (338, 68 has count: 7)
2064. (68, 320 has count: 6)
2065. (109, 87 has count: 1)
2066. (262, 281 has count: 10)
2067. (271, 325 has count: 3)
2068. (100, 290 has count: 47)
2069. (115, 259 has count: 27)
2070. (116, 338 has count: 6)
2071. (52, 341 has count: 5)
2072. (52, 53 has count: 25)
2073. (348, 264 has count: 6)
2074. (351, 66 has count: 2)
2075. (338, 267 has count: 2)
2076. (320, 101 has count: 13)
2077. (101, 45 has count: 23)
2078. (266, 339 has count: 14)
2079. (339, 97 has count: 31)
2080. (270, 273 has count: 18)
2081. (283, 270 has count: 6)
2082. (32, 310 has count: 2)
2083. (268, 36 has count: 9)
2084. (36, 49 has count: 29)
2085. (49, 261 has count: 3)
2086. (261, 44 has count: 1)
2087. (44, 48 has count: 30)
2088. (48, 341 has count: 10)
2089. (52, 54 has count: 20)
2090. (52, 55 has count: 18)
2091. (331, 98 has count: 3)
2092. (279, 104 has count: 8)
2093. (112, 264 has count: 7)
2094. (109, 321 has count: 3)
2095. (321, 262 has count: 20)
2096. (262, 100 has count: 18)
2097. (267, 270 has count: 20)
2098. (119, 114 has count: 14)
2099. (256, 283 has count: 2)
2100. (283, 99 has count: 5)
2101. (45, 119 has count: 12)
2102. (257, 82 has count: 39)
2103. (266, 69 has count: 4)
2104. (69, 301 has count: 7)
2105. (301, 105 has count: 14)
2106. (262, 79 has count: 10)
2107. (79, 114 has count: 6)
2108. (114, 114 has count: 5)
2109. (114, 274 has count: 15)
2110. (66, 265 has count: 29)
2111. (265, 270 has count: 15)
2112. (97, 104 has count: 34)
2113. (80, 101 has count: 33)
2114. (52, 56 has count: 21)
2115. (327, 345 has count: 1)
2116. (345, 119 has count: 11)
2117. (279, 79 has count: 9)
2118. (99, 305 has count: 198)
2119. (305, 287 has count: 198)
2120. (287, 50 has count: 87)
2121. (52, 269 has count: 18)
2122. (269, 48 has count: 81)
2123. (54, 341 has count: 4)
2124. (52, 57 has count: 20)
2125. (327, 67 has count: 15)
2126. (67, 321 has count: 69)
2127. (273, 87 has count: 14)
2128. (273, 99 has count: 14)
2129. (99, 265 has count: 43)
2130. (265, 298 has count: 47)
2131. (265, 262 has count: 28)
2132. (262, 78 has count: 13)
2133. (101, 293 has count: 4)
2134. (293, 268 has count: 3)
2135. (272, 267 has count: 7)
2136. (320, 118 has count: 25)
2137. (105, 321 has count: 3)
2138. (325, 116 has count: 1)
2139. (290, 97 has count: 9)
2140. (262, 98 has count: 11)
2141. (34, 104 has count: 2)
2142. (264, 310 has count: 4)
2143. (116, 121 has count: 50)
2144. (115, 109 has count: 20)
2145. (109, 34 has count: 2)
2146. (53, 48 has count: 42)
2147. (354, 274 has count: 4)
2148. (266, 110 has count: 18)
2149. (353, 287 has count: 22)
2150. (287, 102 has count: 3)
2151. (275, 85 has count: 10)
2152. (83, 32 has count: 23)
2153. (258, 261 has count: 26)
2154. (48, 257 has count: 9)
2155. (257, 279 has count: 3)
2156. (279, 119 has count: 5)
2157. (53, 55 has count: 22)
2158. (115, 226 has count: 4)
2159. (128, 148 has count: 23)
2160. (148, 275 has count: 4)
2161. (273, 279 has count: 7)
2162. (273, 270 has count: 8)
2163. (288, 85 has count: 22)
2164. (288, 261 has count: 7)
2165. (48, 262 has count: 4)
2166. (100, 342 has count: 4)
2167. (53, 49 has count: 20)
2168. (273, 116 has count: 5)
2169. (338, 85 has count: 2)
2170. (347, 263 has count: 2)
2171. (263, 353 has count: 1)
2172. (353, 45 has count: 2)
2173. (45, 99 has count: 12)
2174. (278, 298 has count: 8)
2175. (105, 268 has count: 13)
2176. (353, 341 has count: 5)
2177. (53, 50 has count: 20)
2178. (262, 119 has count: 14)
2179. (102, 270 has count: 14)
2180. (99, 273 has count: 9)
2181. (273, 100 has count: 11)
2182. (114, 296 has count: 12)
2183. (296, 288 has count: 32)
2184. (288, 350 has count: 1)
2185. (256, 261 has count: 10)
2186. (34, 84 has count: 10)
2187. (99, 71 has count: 10)
2188. (256, 98 has count: 24)
2189. (103, 325 has count: 5)
2190. (325, 319 has count: 8)
2191. (115, 290 has count: 18)
2192. (105, 349 has count: 18)
2193. (349, 323 has count: 1)
2194. (288, 67 has count: 6)
2195. (68, 32 has count: 7)
2196. (65, 262 has count: 13)
2197. (262, 267 has count: 3)
2198. (348, 110 has count: 10)
2199. (290, 321 has count: 2)
2200. (114, 110 has count: 36)
2201. (273, 119 has count: 6)
2202. (119, 321 has count: 7)
2203. (321, 108 has count: 12)
2204. (266, 279 has count: 15)
2205. (111, 283 has count: 2)
2206. (283, 352 has count: 2)
2207. (111, 341 has count: 5)
2208. (53, 51 has count: 19)
2209. (325, 345 has count: 3)
2210. (345, 277 has count: 6)
2211. (32, 305 has count: 24)
2212. (319, 116 has count: 8)
2213. (271, 270 has count: 3)
2214. (310, 59 has count: 2)
2215. (59, 32 has count: 44)
2216. (283, 82 has count: 2)
2217. (82, 97 has count: 23)
2218. (70, 108 has count: 13)
2219. (347, 349 has count: 16)
2220. (349, 100 has count: 6)
2221. (260, 261 has count: 1)
2222. (114, 44 has count: 4)
2223. (91, 53 has count: 62)
2224. (53, 52 has count: 17)
2225. (327, 348 has count: 2)
2226. (99, 293 has count: 2)
2227. (283, 69 has count: 3)
2228. (69, 265 has count: 5)
2229. (104, 117 has count: 16)
2230. (284, 341 has count: 3)
2231. (53, 53 has count: 18)
2232. (327, 66 has count: 9)
2233. (105, 258 has count: 40)
2234. (258, 267 has count: 7)
2235. (267, 321 has count: 7)
2236. (258, 263 has count: 5)
2237. (263, 105 has count: 11)
2238. (298, 274 has count: 3)
2239. (276, 351 has count: 1)
2240. (338, 49 has count: 1)
2241. (53, 45 has count: 2)
2242. (45, 121 has count: 11)
2243. (271, 45 has count: 11)
2244. (263, 352 has count: 13)
2245. (338, 112 has count: 18)
2246. (312, 108 has count: 6)
2247. (110, 107 has count: 3)
2248. (107, 110 has count: 12)
2249. (116, 226 has count: 1)
2250. (148, 116 has count: 2)
2251. (256, 103 has count: 8)
2252. (114, 108 has count: 7)
2253. (339, 290 has count: 5)
2254. (301, 111 has count: 16)
2255. (119, 325 has count: 6)
2256. (325, 34 has count: 6)
2257. (260, 109 has count: 3)
2258. (349, 119 has count: 12)
2259. (256, 320 has count: 13)
2260. (266, 261 has count: 16)
2261. (84, 101 has count: 23)
2262. (77, 273 has count: 9)
2263. (273, 71 has count: 6)
2264. (71, 117 has count: 38)
2265. (271, 34 has count: 4)
2266. (34, 79 has count: 9)
2267. (79, 117 has count: 19)
2268. (260, 83 has count: 6)
2269. (103, 34 has count: 4)
2270. (34, 80 has count: 5)
2271. (80, 340 has count: 8)
2272. (340, 116 has count: 7)
2273. (352, 66 has count: 5)
2274. (66, 117 has count: 11)
2275. (110, 34 has count: 5)
2276. (100, 39 has count: 17)
2277. (83, 97 has count: 26)
2278. (258, 78 has count: 3)
2279. (111, 300 has count: 10)
2280. (300, 65 has count: 22)
2281. (279, 66 has count: 20)
2282. (344, 72 has count: 8)
2283. (266, 67 has count: 20)
2284. (325, 110 has count: 2)
2285. (287, 264 has count: 9)
2286. (266, 112 has count: 30)
2287. (279, 352 has count: 13)
2288. (100, 108 has count: 16)
2289. (338, 110 has count: 11)
2290. (53, 54 has count: 21)
2291. (327, 34 has count: 5)
2292. (284, 268 has count: 6)
2293. (268, 110 has count: 7)
2294. (287, 267 has count: 2)
2295. (114, 116 has count: 8)
2296. (69, 80 has count: 2)
2297. (80, 115 has count: 1)
2298. (257, 354 has count: 5)
2299. (354, 345 has count: 4)
2300. (345, 72 has count: 14)
2301. (273, 67 has count: 8)
2302. (301, 342 has count: 4)
2303. (279, 263 has count: 17)
2304. (32, 79 has count: 32)
2305. (287, 261 has count: 14)
2306. (319, 66 has count: 16)
2307. (69, 121 has count: 5)
2308. (121, 349 has count: 2)
2309. (32, 350 has count: 3)
2310. (350, 108 has count: 173)
2311. (273, 261 has count: 16)
2312. (53, 56 has count: 19)
2313. (53, 57 has count: 20)
2314. (331, 112 has count: 7)
2315. (290, 115 has count: 22)
2316. (273, 348 has count: 7)
2317. (275, 111 has count: 2)
2318. (99, 266 has count: 26)
2319. (115, 39 has count: 34)
2320. (55, 257 has count: 9)
2321. (267, 111 has count: 3)
2322. (101, 291 has count: 9)
2323. (291, 103 has count: 18)
2324. (116, 44 has count: 6)
2325. (91, 54 has count: 21)
2326. (54, 48 has count: 18)
2327. (101, 121 has count: 33)
2328. (121, 44 has count: 5)
2329. (54, 49 has count: 20)
2330. (319, 84 has count: 3)
2331. (343, 341 has count: 1)
2332. (54, 50 has count: 18)
2333. (119, 279 has count: 27)
2334. (279, 109 has count: 3)
2335. (108, 298 has count: 7)
2336. (298, 112 has count: 2)
2337. (349, 102 has count: 10)
2338. (283, 311 has count: 2)
2339. (116, 259 has count: 15)
2340. (288, 320 has count: 3)
2341. (262, 323 has count: 10)
2342. (288, 78 has count: 7)
2343. (65, 115 has count: 43)
2344. (264, 344 has count: 6)
2345. (344, 83 has count: 14)
2346. (278, 47 has count: 5)
2347. (47, 316 has count: 5)
2348. (260, 263 has count: 20)
2349. (286, 296 has count: 5)
2350. (288, 121 has count: 6)
2351. (279, 103 has count: 2)
2352. (290, 288 has count: 1)
2353. (288, 298 has count: 1)
2354. (54, 51 has count: 12)
2355. (275, 67 has count: 11)
2356. (72, 322 has count: 2)
2357. (322, 122 has count: 2)
2358. (122, 279 has count: 6)
2359. (66, 310 has count: 40)
2360. (32, 316 has count: 20)
2361. (339, 44 has count: 5)
2362. (54, 52 has count: 10)
2363. (93, 288 has count: 6)
2364. (288, 65 has count: 5)
2365. (273, 351 has count: 23)
2366. (351, 67 has count: 20)
2367. (70, 293 has count: 15)
2368. (256, 86 has count: 6)
2369. (54, 53 has count: 8)
2370. (275, 65 has count: 9)
2371. (118, 322 has count: 6)
2372. (322, 116 has count: 7)
2373. (273, 70 has count: 10)
2374. (264, 291 has count: 8)
2375. (54, 54 has count: 10)
2376. (110, 286 has count: 14)
2377. (286, 263 has count: 29)
2378. (263, 347 has count: 15)
2379. (275, 53 has count: 6)
2380. (48, 267 has count: 2)
2381. (110, 117 has count: 21)
2382. (292, 71 has count: 8)
2383. (54, 55 has count: 10)
2384. (103, 97 has count: 27)
2385. (263, 91 has count: 2)
2386. (54, 56 has count: 8)
2387. (98, 295 has count: 5)
2388. (295, 102 has count: 3)
2389. (296, 272 has count: 6)
2390. (74, 111 has count: 60)
2391. (111, 256 has count: 16)
2392. (256, 74 has count: 6)
2393. (74, 264 has count: 14)
2394. (54, 57 has count: 9)
2395. (91, 55 has count: 5)
2396. (55, 48 has count: 11)
2397. (56, 226 has count: 3)
2398. (48, 58 has count: 4)
2399. (48, 57 has count: 68)
2400. (57, 10 has count: 1)
2401. (105, 278 has count: 9)
2402. (351, 72 has count: 6)
2403. (72, 270 has count: 10)
2404. (270, 110 has count: 33)
2405. (116, 270 has count: 31)
2406. (97, 58 has count: 7)
2407. (354, 77 has count: 14)
2408. (77, 346 has count: 15)
2409. (346, 105 has count: 15)
2410. (258, 338 has count: 5)
2411. (288, 102 has count: 7)
2412. (319, 119 has count: 18)
2413. (283, 105 has count: 3)
2414. (100, 116 has count: 10)
2415. (107, 341 has count: 7)
2416. (55, 49 has count: 9)
2417. (55, 50 has count: 10)
2418. (342, 264 has count: 15)
2419. (258, 339 has count: 4)
2420. (279, 78 has count: 2)
2421. (78, 346 has count: 222)
2422. (346, 314 has count: 221)
2423. (49, 269 has count: 31)
2424. (78, 291 has count: 5)
2425. (291, 267 has count: 6)
2426. (55, 51 has count: 11)
2427. (319, 263 has count: 4)
2428. (55, 52 has count: 11)
2429. (67, 265 has count: 17)
2430. (99, 262 has count: 29)
2431. (262, 108 has count: 11)
2432. (344, 104 has count: 6)
2433. (319, 118 has count: 3)
2434. (118, 117 has count: 3)
2435. (108, 110 has count: 3)
2436. (110, 278 has count: 32)
2437. (352, 111 has count: 5)
2438. (55, 53 has count: 9)
2439. (327, 70 has count: 7)
2440. (57, 58 has count: 2)
2441. (72, 291 has count: 6)
2442. (34, 70 has count: 7)
2443. (290, 34 has count: 4)
2444. (115, 300 has count: 81)
2445. (300, 354 has count: 106)
